order_date,order_id,buyer_code,marketplace,product_id,product_category,order_quantity,price_unit,price_unit_vat,carrier,customer_postal,customer_destination
2019-04-30 08:04:05,1441087,12310,BUKALAPAK,67109,Lifestyle,1," 308,954 "," 339,849 ",JNE REG,17340,Jawa Barat
2019-04-30 08:04:05,1413596,12311,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",JNE REG,17520,Jawa Barat
2019-04-30 08:04:06,1436509,12312,BUKALAPAK,64063,Work,1," 283,500 "," 311,850 ",Tiki REG,16922,Jawa Barat
2019-04-30 08:04:08,1412841,12313,BUKALAPAK,68878,Work,1," 218,045 "," 239,850 ",Tiki REG,52362,Jawa Tengah
2019-04-30 08:04:09,1428266,12314,BUKALAPAK,67110,Lifestyle,1," 308,954 "," 339,849 ",JNE REG,17441,Jawa Barat
2019-04-30 08:04:11,1422601,12315,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",JNE REG,15413,Banten
2019-04-30 08:04:23,1431412,2209,BUKALAPAK,69697,Lifestyle,1," 163,500 "," 179,850 ",Tiki REG,17424,Jawa Barat
2019-04-30 08:04:23,1431412,2209,BUKALAPAK,67109,Lifestyle,1," 308,954 "," 339,849 ",Tiki REG,17424,Jawa Barat
2019-04-30 08:04:24,1412866,12316,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,40141,Jawa Barat
2019-04-30 08:04:26,1416413,12317,BUKALAPAK,67095,Lifestyle,1," 208,954 "," 229,849 ",Tiki REG,14330,DKI Jakarta
2019-04-30 08:04:29,1425336,5289,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",Tiki REG,15136,Banten
2019-04-30 08:04:32,1422611,12318,BUKALAPAK,84834,Lifestyle,1," 218,045 "," 239,850 ",JNE REG,30251,Sumatera Selatan
2019-04-30 08:04:32,1412825,12319,BUKALAPAK,67095,Lifestyle,1," 208,954 "," 229,849 ",Tiki REG,16967,Jawa Barat
2019-04-30 08:04:32,1444174,12320,BUKALAPAK,85639,Outdoor,1," 204,409 "," 224,850 ",JNE REG,15117,Banten
2019-04-30 08:04:33,1412885,12321,BUKALAPAK,84840,Lifestyle,1," 263,500 "," 289,850 ",Tiki REG,12150,DKI Jakarta
2019-04-30 08:04:34,1416280,12322,BUKALAPAK,64100,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,10340,DKI Jakarta
2019-04-30 08:04:38,1412794,12323,BUKALAPAK,64757,Riding,1," 236,227 "," 259,850 ",Tiki REG,17530,Jawa Barat
2019-04-30 08:04:39,1425267,870,BUKALAPAK,85639,Outdoor,1," 204,409 "," 224,850 ",Tiki REG,64131,Jawa Timur
2019-04-30 08:04:42,1439919,12324,BUKALAPAK,68888,Work,1," 218,045 "," 239,850 ",Tiki REG,40125,Jawa Barat
2019-04-30 08:04:43,1441232,12325,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",Tiki REG,15414,Banten
2019-04-30 08:04:43,1412741,12326,BUKALAPAK,84841,Lifestyle,1," 336,227 "," 369,850 ",Tiki REG,41118,Jawa Barat
2019-04-30 08:04:45,1441044,12327,BUKALAPAK,66971,Lifestyle,1," 263,500 "," 289,850 ",Tiki REG,17121,Jawa Barat
2019-04-30 08:04:46,1412804,12328,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",JNE REG,12240,DKI Jakarta
2019-04-30 08:04:46,1428859,12329,BUKALAPAK,67110,Lifestyle,1," 308,954 "," 339,849 ",JNE REG,15127,Banten
2019-04-30 08:04:48,1412878,12330,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",JNE REG,12520,DKI Jakarta
2019-04-30 08:04:52,1419081,12331,BUKALAPAK,66984,Lifestyle,1," 263,500 "," 289,850 ",Tiki REG,40617,Jawa Barat
2019-04-30 08:04:54,1425324,12332,BUKALAPAK,67110,Lifestyle,1," 308,954 "," 339,849 ",Tiki REG,16820,Jawa Barat
2019-04-30 08:04:03,1435798,12333,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",JNE REG,41361,Jawa Barat
2019-04-30 08:04:08,1412808,12334,BUKALAPAK,64067,Work,1," 240,772 "," 264,849 ",Tiki REG,15212,Banten
2019-04-30 08:04:09,1437588,12335,BUKALAPAK,85639,Outdoor,1," 204,409 "," 224,850 ",Tiki REG,13430,DKI Jakarta
2019-04-30 08:04:09,1412823,12336,BUKALAPAK,67095,Lifestyle,1," 208,954 "," 229,849 ",Tiki REG,40294,Jawa Barat
2019-04-30 08:04:09,1422596,12337,BUKALAPAK,66971,Lifestyle,1," 263,500 "," 289,850 ",JNE REG,13920,DKI Jakarta
2019-04-30 08:04:10,1412836,9853,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",Tiki REG,12740,DKI Jakarta
2019-04-30 08:04:17,1441874,12338,BUKALAPAK,84834,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,42414,Banten
2019-04-30 08:04:19,1422616,12339,BUKALAPAK,84841,Lifestyle,1," 336,227 "," 369,850 ",Tiki REG,11720,DKI Jakarta
2019-04-30 08:04:19,1428258,12340,BUKALAPAK,67095,Lifestyle,1," 208,954 "," 229,849 ",Tiki REG,10730,DKI Jakarta
2019-04-30 08:04:19,1414624,5328,BUKALAPAK,64757,Riding,1," 236,227 "," 259,850 ",Tiki REG,12560,DKI Jakarta
2019-04-30 08:04:20,1414558,12341,BUKALAPAK,68878,Work,1," 218,045 "," 239,850 ",Tiki REG,59252,Jawa Tengah
2019-04-30 08:04:26,1412792,12220,BUKALAPAK,84834,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,60292,Jawa Timur
2019-04-30 08:04:31,1412872,12342,BUKALAPAK,66971,Lifestyle,1," 263,500 "," 289,850 ",Tiki REG,14420,DKI Jakarta
2019-04-30 08:04:38,1413608,12343,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,67276,Jawa Timur
2019-04-30 08:04:38,1412877,12344,BUKALAPAK,71185,Lifestyle,1," 227,136 "," 249,850 ",Tiki REG,13410,DKI Jakarta
2019-04-30 08:04:38,1419142,1053,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,17433,Jawa Barat
2019-04-30 08:04:40,1419028,12345,BUKALAPAK,66971,Lifestyle,1," 263,500 "," 289,850 ",Tiki REG,45184,Jawa Barat
2019-04-30 08:04:42,1414577,12346,BUKALAPAK,66984,Lifestyle,1," 263,500 "," 289,850 ",Tiki REG,11270,DKI Jakarta
2019-04-30 08:04:44,1413574,12347,BUKALAPAK,84841,Lifestyle,1," 336,227 "," 369,850 ",Tiki REG,11810,DKI Jakarta
2019-04-30 08:04:49,1431399,12348,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",Tiki REG,17530,Jawa Barat
2019-04-30 08:04:49,1428279,12349,BUKALAPAK,66942,Lifestyle,1," 181,681 "," 199,849 ",Tiki REG,46151,Jawa Barat
2019-04-30 08:04:50,1419080,12350,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",JNE REG,11610,DKI Jakarta
2019-04-30 08:04:52,1413576,12351,BUKALAPAK,84834,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,13120,DKI Jakarta
2019-04-30 08:04:55,1412851,12352,BUKALAPAK,64104,Lifestyle,1," 245,318 "," 269,850 ",Tiki REG,12550,DKI Jakarta
2019-04-30 08:04:56,1412855,12353,BUKALAPAK,64757,Riding,1," 236,227 "," 259,850 ",Tiki REG,10130,DKI Jakarta
2019-04-30 08:04:57,1420606,12354,BUKALAPAK,84834,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,12870,DKI Jakarta
2019-04-30 08:04:02,1412874,12247,BUKALAPAK,65552,Lifestyle,1," 281,681 "," 309,849 ",Tiki REG,65126,Jawa Timur
2019-04-30 08:04:09,1412865,12355,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",Tiki REG,15431,Banten
2019-04-30 08:04:09,1419149,12356,BUKALAPAK,84841,Lifestyle,1," 336,227 "," 369,850 ",Tiki REG,42111,Banten
2019-04-30 08:04:14,1428856,12357,BUKALAPAK,67095,Lifestyle,1," 208,954 "," 229,849 ",Tiki REG,16145,Jawa Barat
2019-04-30 08:04:17,1412819,12207,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",Tiki REG,10540,DKI Jakarta
2019-04-30 08:04:17,1412758,1507,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",JNE REG,60297,Jawa Timur
2019-04-30 08:04:19,1412818,12358,BUKALAPAK,64104,Lifestyle,1," 245,318 "," 269,850 ",Tiki REG,46211,Jawa Barat
2019-04-30 08:04:24,1412869,12359,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,17331,Jawa Barat
2019-04-30 08:04:29,1412868,12360,BUKALAPAK,68821,Outdoor,1," 490,772 "," 539,849 ",JNE REG,80811,Bali
2019-04-30 08:04:42,1414621,12361,BUKALAPAK,68821,Outdoor,1," 490,772 "," 539,849 ",JNE REG,40286,Jawa Barat
2019-04-30 08:04:44,1414589,12362,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",JNE REG,42183,Banten
2019-04-30 08:04:46,1412843,12363,BUKALAPAK,67245,Outdoor,1," 177,136 "," 194,850 ",Tiki REG,13910,DKI Jakarta
2019-04-30 08:04:46,1412860,12364,BUKALAPAK,68878,Work,1," 218,045 "," 239,850 ",Tiki REG,13630,DKI Jakarta
2019-04-30 08:04:47,1412858,12365,BUKALAPAK,71226,Outdoor,1," 145,318 "," 159,850 ",Tiki REG,40133,Jawa Barat
2019-04-30 08:04:51,1435764,3563,BUKALAPAK,64757,Riding,1," 236,227 "," 259,850 ",JNE REG,60198,Jawa Timur
2019-04-30 08:04:51,1429838,12366,BUKALAPAK,67001,Lifestyle,1," 286,227 "," 314,850 ",JNE REG,15530,Banten
2019-04-30 08:04:00,1439500,12367,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",JNE REG,15148,Banten
2019-04-30 08:04:02,1439838,12368,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,16152,Jawa Barat
2019-04-30 08:04:03,1414600,12369,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,90211,Sulawesi Selatan
2019-04-30 08:04:07,1438271,12370,BUKALAPAK,68038,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,17111,Jawa Barat
2019-04-30 08:04:08,1412863,12371,BUKALAPAK,65549,Lifestyle,1," 293,500 "," 322,850 ",Tiki REG,13730,DKI Jakarta
2019-04-30 08:04:10,1433348,12372,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,11820,DKI Jakarta
2019-04-30 08:04:16,1414531,12373,BUKALAPAK,60247,Work,1," 227,136 "," 249,850 ",Tiki REG,10630,DKI Jakarta
2019-04-30 08:04:24,1425326,12374,BUKALAPAK,68038,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,17147,Jawa Barat
2019-04-30 08:04:25,1412833,12375,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",JNE REG,40525,Jawa Barat
2019-04-30 08:04:26,1428280,12376,BUKALAPAK,64099,Lifestyle,1," 354,409 "," 389,850 ",Tiki REG,50187,Jawa Tengah
2019-04-30 08:04:35,1412852,12280,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,17413,Jawa Barat
2019-04-30 08:04:36,1412861,12377,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,13750,DKI Jakarta
2019-04-30 08:04:53,1412857,12378,BUKALAPAK,65552,Lifestyle,1," 281,681 "," 309,849 ",JNE REG,41361,Jawa Barat
2019-04-30 08:04:58,1412739,12379,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,10330,DKI Jakarta
2019-04-30 08:04:02,1413600,12380,BUKALAPAK,68888,Work,1," 218,045 "," 239,850 ",Tiki REG,11820,DKI Jakarta
2019-04-30 08:04:04,1439918,12368,BUKALAPAK,64098,Lifestyle,1," 763,500 "," 839,850 ",Tiki REG,16152,Jawa Barat
2019-04-30 08:04:09,1419041,12200,BUKALAPAK,64099,Lifestyle,1," 354,409 "," 389,850 ",Tiki REG,23117,Nanggroe Aceh Darussalam
2019-04-30 08:04:14,1425269,12381,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,17134,Jawa Barat
2019-04-30 08:04:24,1425246,12382,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,17322,Jawa Barat
2019-04-30 08:04:24,1441430,12383,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,16414,Jawa Barat
2019-04-30 08:04:27,1412827,12384,BUKALAPAK,60170,Work,1," 627,136 "," 689,850 ",JNE REG,10210,DKI Jakarta
2019-04-30 08:04:33,1419061,12385,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,13710,DKI Jakarta
2019-04-30 08:04:36,1412840,12386,BUKALAPAK,71185,Lifestyle,1," 227,136 "," 249,850 ",JNE REG,15418,Banten
2019-04-30 08:04:40,1412810,6145,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,43181,Jawa Barat
2019-04-30 08:04:43,1412842,12387,BUKALAPAK,68841,Riding,1," 204,409 "," 224,850 ",Tiki REG,17212,Jawa Barat
2019-04-30 08:04:43,1425331,12388,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,15147,Banten
2019-04-30 08:04:45,1441231,12389,BUKALAPAK,67001,Lifestyle,1," 286,227 "," 314,850 ",Tiki REG,68172,Jawa Timur
2019-04-30 08:04:50,1440707,12390,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,35246,Lampung
2019-04-30 08:04:57,1422613,12309,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,13740,DKI Jakarta
2019-04-30 08:04:58,1412828,12391,BUKALAPAK,64104,Lifestyle,1," 245,318 "," 269,850 ",Tiki REG,13860,DKI Jakarta
2019-04-30 08:04:03,1419033,12392,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,65145,Jawa Timur
2019-04-30 08:04:25,1429842,12393,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,46452,Jawa Barat
2019-04-30 08:04:26,1413604,2425,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,11440,DKI Jakarta
2019-04-30 08:04:31,1412829,12394,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,15412,Banten
2019-04-30 08:04:58,1416391,12395,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",JNE REG,16916,Jawa Barat
2019-04-30 08:04:05,1416886,12396,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,12710,DKI Jakarta
2019-04-30 08:04:07,1416628,12397,BUKALAPAK,65549,Lifestyle,1," 293,500 "," 322,850 ",JNE REG,16913,Jawa Barat
2019-04-30 08:04:24,1412754,12246,BUKALAPAK,67508,Outdoor,1," 363,500 "," 399,850 ",Tiki REG,13740,DKI Jakarta
2019-04-30 08:04:30,1436510,12312,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",Tiki REG,16922,Jawa Barat
2019-04-30 08:04:40,1425623,12398,BUKALAPAK,60247,Work,1," 227,136 "," 249,850 ",JNE REG,11840,DKI Jakarta
2019-04-30 08:04:46,1414555,12341,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,59252,Jawa Tengah
2019-04-30 08:04:59,1413588,12399,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,54165,Jawa Tengah
2019-04-30 08:04:59,1433349,12400,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,13330,DKI Jakarta
2019-04-30 08:04:07,1412811,12401,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,17111,Jawa Barat
2019-04-30 08:04:07,1412789,12402,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,15124,Banten
2019-04-30 08:04:11,1412790,12403,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,17155,Jawa Barat
2019-04-30 08:04:14,1412788,12404,BUKALAPAK,60237,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,17411,Jawa Barat
2019-04-30 08:04:15,1414545,12405,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",JNE REG,80361,Bali
2019-04-30 08:04:21,1412821,1704,BUKALAPAK,64104,Lifestyle,1," 245,318 "," 269,850 ",JNE REG,40191,Jawa Barat
2019-04-30 08:04:01,1413597,12406,BUKALAPAK,68821,Outdoor,1," 490,772 "," 539,849 ",Tiki REG,12260,DKI Jakarta
2019-04-30 08:04:07,1412813,12407,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,40376,Jawa Barat
2019-04-30 08:04:20,1419141,1053,BUKALAPAK,67001,Lifestyle,1," 286,227 "," 314,850 ",Tiki REG,17433,Jawa Barat
2019-04-30 08:04:25,1412795,12408,BUKALAPAK,64099,Lifestyle,1," 354,409 "," 389,850 ",Tiki REG,41165,Jawa Barat
2019-04-30 08:04:26,1435836,12409,BUKALAPAK,85663,Riding,1," 218,045 "," 239,850 ",Tiki REG,45151,Jawa Barat
2019-04-30 08:04:38,1412777,2085,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",JNE REG,41373,Jawa Barat
2019-04-30 08:04:46,1412806,12410,BUKALAPAK,60210,Riding,1," 463,500 "," 509,850 ",Tiki REG,13630,DKI Jakarta
2019-04-30 08:04:51,1412765,12411,BUKALAPAK,71037,Outdoor,1," 308,954 "," 339,849 ",Tiki REG,10350,DKI Jakarta
2019-04-30 08:04:07,1428866,12412,BUKALAPAK,67001,Lifestyle,1," 286,227 "," 314,850 ",JNE REG,40124,Jawa Barat
2019-04-30 08:04:13,1412751,12231,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",Tiki REG,43151,Jawa Barat
2019-04-30 08:04:21,1435992,12413,BUKALAPAK,64051,Work,1," 581,681 "," 639,849 ",Tiki REG,12790,DKI Jakarta
2019-04-30 08:04:32,1428878,12249,BUKALAPAK,67167,Lifestyle,1," 263,500 "," 289,850 ",JNE REG,35131,Lampung
2019-04-30 08:04:51,1428285,12414,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",JNE REG,62255,Jawa Timur
2019-04-30 08:04:54,1416606,12415,BUKALAPAK,64744,Riding,1," 581,681 "," 639,849 ",Tiki REG,17135,Jawa Barat
2019-04-30 08:04:22,1412760,12326,BUKALAPAK,69697,Lifestyle,2," 163,500 "," 179,850 ",Tiki REG,41118,Jawa Barat
2019-04-30 08:04:26,1419110,12416,BUKALAPAK,71185,Lifestyle,1," 227,136 "," 249,850 ",Tiki REG,40921,Jawa Barat
2019-04-30 08:04:38,1414570,12417,BUKALAPAK,67533,Riding,1," 508,954 "," 559,849 ",JNE REG,41361,Jawa Barat
2019-04-30 08:04:51,1419083,12418,BUKALAPAK,64099,Lifestyle,1," 354,409 "," 389,850 ",Tiki REG,40522,Jawa Barat
2019-04-30 08:04:54,1412797,12419,BUKALAPAK,67133,Lifestyle,1," 281,681 "," 309,849 ",Tiki REG,40286,Jawa Barat
2019-04-30 08:04:58,1425304,11771,BUKALAPAK,71037,Outdoor,1," 308,954 "," 339,849 ",JNE REG,43152,Jawa Barat
2019-04-30 08:04:18,1413586,12420,BUKALAPAK,64105,Lifestyle,1," 549,863 "," 604,849 ",Tiki REG,31617,Sumatera Selatan
2019-04-30 08:04:25,1413578,5242,BUKALAPAK,68841,Riding,1," 204,409 "," 224,850 ",Tiki REG,12420,DKI Jakarta
2019-04-30 08:04:31,1412761,12421,BUKALAPAK,67080,Lifestyle,1," 390,772 "," 429,849 ",Tiki REG,40611,Jawa Barat
2019-04-30 08:04:36,1412769,12422,BUKALAPAK,71185,Lifestyle,1," 227,136 "," 249,850 ",Tiki REG,12940,DKI Jakarta
2019-04-30 08:04:56,1413573,12243,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",Tiki REG,16416,Jawa Barat
2019-04-30 08:04:57,1419102,12423,BUKALAPAK,69623,Outdoor,1," 172,590 "," 189,849 ",JNE REG,40286,Jawa Barat
2019-04-30 08:04:26,1441200,12424,BUKALAPAK,64100,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,11750,DKI Jakarta
2019-04-30 08:04:28,1412791,12425,BUKALAPAK,60210,Riding,1," 463,500 "," 509,850 ",JNE REG,16411,Jawa Barat
2019-04-30 08:04:53,1419012,12426,BUKALAPAK,61343,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,15810,Banten
2019-04-30 08:04:10,1428271,12427,BUKALAPAK,60169,Work,1," 272,590 "," 299,849 ",JNE REG,12250,DKI Jakarta
2019-04-30 08:04:12,1414550,12405,BUKALAPAK,64079,Work,1," 331,681 "," 364,849 ",JNE REG,80361,Bali
2019-04-30 08:04:17,1412783,12428,BUKALAPAK,68858,Work,1," 263,500 "," 289,850 ",Tiki REG,10640,DKI Jakarta
2019-04-30 08:04:56,1412727,11479,BUKALAPAK,60169,Work,1," 272,590 "," 299,849 ",Tiki REG,41361,Jawa Barat
2019-04-30 08:04:58,1412781,12429,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",Tiki REG,14440,DKI Jakarta
2019-04-30 08:04:00,1412786,12430,BUKALAPAK,67133,Lifestyle,1," 281,681 "," 309,849 ",Tiki REG,10610,DKI Jakarta
2019-04-30 08:04:22,1413599,12431,BUKALAPAK,67499,Lifestyle,1," 331,681 "," 364,849 ",Tiki REG,41182,Jawa Barat
2019-04-30 08:04:38,1412815,12432,TOKOPEDIA,67676,Outdoor,1," 103,500 "," 113,850 ",JNE REG,17157,Jawa Barat
2019-04-30 08:04:41,1412784,12360,BUKALAPAK,85696,Outdoor,1," 372,590 "," 409,849 ",JNE REG,80811,Bali
2019-04-30 08:04:56,1412734,12433,BUKALAPAK,64744,Riding,1," 581,681 "," 639,849 ",Tiki REG,14440,DKI Jakarta
2019-04-30 08:04:41,1419026,12434,BUKALAPAK,60169,Work,1," 272,590 "," 299,849 ",JNE REG,60225,Jawa Timur
2019-04-30 08:04:50,1412762,12435,BUKALAPAK,64744,Riding,1," 581,681 "," 639,849 ",Tiki REG,40198,Jawa Barat
2019-04-30 08:04:51,1412753,12436,BUKALAPAK,71037,Outdoor,1," 308,954 "," 339,849 ",JNE REG,12150,DKI Jakarta
2019-04-30 08:04:03,1412776,12264,BUKALAPAK,64099,Lifestyle,1," 354,409 "," 389,850 ",Tiki REG,13950,DKI Jakarta
2019-04-30 08:04:10,1412726,12437,BUKALAPAK,64104,Lifestyle,1," 245,318 "," 269,850 ",Tiki REG,65159,Jawa Timur
2019-04-30 08:04:12,1416877,12438,BUKALAPAK,60210,Riding,1," 463,500 "," 509,850 ",Tiki REG,42153,Banten
2019-04-30 08:04:30,1429843,12439,BUKALAPAK,66934,Work,1," 103,500 "," 113,850 ",JNE REG,65141,Jawa Timur
2019-04-30 08:04:33,1429022,12440,BUKALAPAK,64107,Lifestyle,1," 281,681 "," 309,849 ",Tiki REG,60111,Jawa Timur
2019-04-30 08:04:33,1412759,12441,BUKALAPAK,74149,Lifestyle,1," 149,863 "," 164,849 ",Tiki REG,10150,DKI Jakarta
2019-04-30 08:04:39,1428255,12442,BUKALAPAK,64667,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,60154,Jawa Timur
2019-04-30 08:04:46,1412743,1860,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,57556,Jawa Tengah
2019-04-30 08:04:08,1428256,12288,BUKALAPAK,60561,Lifestyle,1," 263,500 "," 289,850 ",JNE REG,41371,Jawa Barat
2019-04-30 08:04:14,1412764,12215,BUKALAPAK,65529,Lifestyle,1," 283,500 "," 311,850 ",JNE REG,61256,Jawa Timur
2019-04-30 08:04:20,1413595,12443,BUKALAPAK,60210,Riding,1," 463,500 "," 509,850 ",Tiki REG,16965,Jawa Barat
2019-04-30 08:04:21,1412715,12444,BUKALAPAK,67245,Outdoor,1," 177,136 "," 194,850 ",Tiki REG,14250,DKI Jakarta
2019-04-30 08:04:30,1429038,12445,BUKALAPAK,71185,Lifestyle,1," 227,136 "," 249,850 ",Tiki REG,13430,DKI Jakarta
2019-04-30 08:04:40,1419111,12265,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",Tiki REG,13960,DKI Jakarta
2019-04-30 08:04:49,1412757,12446,BUKALAPAK,60210,Riding,1," 463,500 "," 509,850 ",JNE REG,17320,Jawa Barat
2019-04-30 08:04:42,1412742,12447,BUKALAPAK,68878,Work,1," 218,045 "," 239,850 ",JNE REG,13840,DKI Jakarta
2019-04-30 08:04:44,1422606,12448,BUKALAPAK,65549,Lifestyle,1," 293,500 "," 322,850 ",Tiki REG,61253,Jawa Timur
2019-04-30 08:04:51,1428867,12412,BUKALAPAK,64067,Work,1," 240,772 "," 264,849 ",Tiki REG,40124,Jawa Barat
2019-04-30 08:04:18,1446372,12449,BUKALAPAK,67502,Outdoor,1," 490,772 "," 539,849 ",Tiki REG,15610,Banten
2019-04-30 08:04:26,1412737,12450,BUKALAPAK,64051,Work,1," 581,681 "," 639,849 ",Tiki REG,16413,Jawa Barat
2019-04-30 08:04:30,1441121,2283,BUKALAPAK,60169,Work,1," 272,590 "," 299,849 ",Tiki REG,40133,Jawa Barat
2019-04-30 08:04:41,1416378,12451,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",JNE REG,42413,Banten
2019-04-30 08:04:46,1412733,16,BUKALAPAK,64034,Work,1," 286,227 "," 314,850 ",Tiki REG,17523,Jawa Barat
2019-04-30 08:04:46,1412733,16,BUKALAPAK,60169,Work,1," 272,590 "," 299,849 ",Tiki REG,17523,Jawa Barat
2019-04-30 08:04:49,1413559,12452,BUKALAPAK,68821,Outdoor,1," 490,772 "," 539,849 ",Tiki REG,15415,Banten
2019-04-30 08:04:52,1422615,12453,BUKALAPAK,66934,Work,1," 103,500 "," 113,850 ",Tiki REG,11720,DKI Jakarta
2019-04-30 08:04:57,1412700,12411,BUKALAPAK,67501,Outdoor,1," 473,500 "," 520,850 ",Tiki REG,10350,DKI Jakarta
2019-04-30 08:04:07,1416293,12454,BUKALAPAK,67080,Lifestyle,1," 390,772 "," 429,849 ",Tiki REG,13220,DKI Jakarta
2019-04-30 08:04:11,1428860,12455,BUKALAPAK,64667,Lifestyle,1," 399,863 "," 439,849 ",Tiki REG,15561,Banten
2019-04-30 08:04:22,1412731,12456,BUKALAPAK,68038,Lifestyle,1," 218,045 "," 239,850 ",Tiki REG,13930,DKI Jakarta
2019-04-30 08:04:49,1412735,12457,BUKALAPAK,68821,Outdoor,1," 490,772 "," 539,849 ",JNE REG,80811,Bali
2019-04-30 08:04:59,1422599,12458,BUKALAPAK,64761,Lifestyle,1," 81,681 "," 89,849 ",JNE REG,55133,Daerah Istimewa Yogyakarta
2019-04-30 08:04:36,1413563,12459,BUKALAPAK,64033,Work,1," 443,500 "," 487,850 ",JNE REG,78557,Kalimantan Barat
2019-04-30 08:04:45,1429037,12230,BUKALAPAK,64099,Lifestyle,1," 354,409 "," 389,850 ",JNE REG,14260,DKI Jakarta
